comuna,titulo,leychileCode,numero,fechaPublicacion,url,url_minvu
MEJILLONES,APRUEBA MODIFICACION PLANO SECCIONAL ZONA PORTUARIA BAHIA DE MEJILLONES,251565,1133-exento,2006-07-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1133-exento_24-JUL-2006&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=251565.2006-07-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/71/5.1133b06b.02102.pdf
MEJILLONES,"APRUEBA 'LEVANTAMIENTO PLANO SECCIONAL COSTANERA SUR, MEJILLONES'",247766,2207-exento,2006-03-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2207-exento_06-MAR-2006&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=247766.2006-03-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/70/5.2207-2005b06b.02102.pdf
MEJILLONES,"Plan Seccional  Balnearios Punta Itata y Hornitos, Mejillones",,2001,2005-04-08,,https://instrumentosdeplanificacion.minvu.cl/files/maps/69/5.2001-04b04c.02102.pdf
MEJILLONES,PROMULGA PLAN SECCIONAL PEQUEÑA INDUSTRIA DE MEJILLONES,199673,68,2002-06-22,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-68_22-JUN-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=199673.2002-06-22.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/67/5.68b02c.02102.pdf
MEJILLONES,ORDENANZA PLAN REGULADOR COMUNAL DEL PUERTO Y BAHIA DE MEJILLONES,177688,33,2000-11-11,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-33_11-NOV-2000&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=177688.2000-11-11.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/61/4.33b00c.02102.pdf
MEJILLONES,APRUEBA PLAN REGULADOR COMUNAL DE MEJILLONES,9719,129,1984-10-09,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-129_09-OCT-1984&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=9719.1984-10-09.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/60/4.129a84b.02102.pdf
MELIPILLA,Enmienda en Zona ZE-2 Estadio y Parque municipal,,3013,2016-09-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/596/4.3013b16b.13501.pdf
MELIPILLA,"ASIGNA NORMAS URBANÍSTICAS A TERRENOS URBANOS DE LA COMUNA DE MELIPILLA, CUYAS DECLARATORIAS DE UTILIDAD PÚBLICA CADUCARON POR DECRETO ALCALDICIO EX. Nº 1.225 DE FECHA 14 DE ABRIL DE 2015, PUBLICADO EN EL DIARIO OFICIAL EL 23 DE ABRIL DE 2015",1087807,520 exento,2016-02-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-520 exento_20-FEB-2016&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1087807.2016-02-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/758/4.520b16b.13501.pdf
MELIPILLA,"DEJA SIN EFECTO DECLARATORIAS DE UTILIDAD PÚBLICA DE TERRENOS URBANOS DESTINADOS A ENSANCHES Y APERTURAS DE VÍAS ESTRUCTURANTES, CONSULTADAS EN EL PLAN REGULADOR COMUNAL DE MELIPILLA",1076533,1225 exento,2015-04-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1225 exento_23-ABR-2015&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1076533.2015-04-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/370/4.1225b15b.13501.pdf
MELIPILLA,"PROMULGA 'MODIFICACIÓN DEL PLAN REGULADOR COMUNAL DE MELIPILLA, PRÓRROGA DE DECLARATORIAS DE UTILIDAD PÚBLICA DE TERRENOS URBANOS CONSULTADOS EN EL PLAN REGULADOR COMUNAL DE MELIPILLA, DESTINADOS A VIALIDAD ESTRUCTURANTE'",1037607,597-exento,2012-03-02,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-597-exento_02-MAR-2012&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1037607.2012-03-02.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/793/4.597b12b.13501.pdf
MELIPILLA,"ASIGNA NUEVAS NORMAS URBANÍSTICAS A TERRENOS UBICADOS DENTRO DEL ÁREA URBANA DE LA COMUNA DE MELIPILLA CUYAS DECLARATORIAS DE UTILIDAD PÚBLICA CADUCARON EL 12 DE FEBRERO DE 2010, EN VIRTUD DE LO DISPUESTO EN EL ARTÍCULO 59º DE LA LEY GENERAL DE URBANISMO Y CONSTRUCCIONES",1016401,1413-exento,2010-08-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1413-exento_20-AGO-2010&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1016401.2010-08-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/407/4.1413b10c.13501.pdf
MELIPILLA,"SANCIONA ACUERDO DE CONCEJO MUNICIPAL Nº 331, DE 26 DE ABRIL DE 2010, QUE APRUEBA EL PLANO PSESB-01 DENOMINADO 'PLANO SECCIONAL SECTOR EX FÁBRICA SOINCA-BATA DE LA CIUDAD DE MELIPILLA'",1014312,992-exento,2010-06-07,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-992-exento_07-JUN-2010&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1014312.2010-06-07.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1014/5.992b10b.13501.pdf
MELIPILLA,"SANCIONA ACUERDO DE CONCEJO MUNICIPAL Nº 332, DE 26 DE ABRIL DE 2010, QUE APRUEBA EL PLANO PSEM-01, DENOMINADO 'PLANO SECCIONAL SECTOR EL MAITÉN DE LA CIUDAD DE MELIPILLA'",1014314,991-exento,2010-06-07,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-991-exento_07-JUN-2010&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1014314.2010-06-07.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1013/5.991b10b.13501.pdf
MELIPILLA,Modificación Sector Norponiente,,1767,2008-11-15,,https://instrumentosdeplanificacion.minvu.cl/files/maps/461/4.1767b08b.13501.pdf
MELIPILLA,SANCIONA ACUERDO N°1082 DE 3 DE NOVIEMBRE DE 2008,,1767,2008-11-15,,https://instrumentosdeplanificacion.minvu.cl/files/maps/925/5.1767b08b.13501.pdf
MELIPILLA,"PROMULGA MODIFICACION AL PLAN REGULADOR COMUNAL DE MELIPILLA, SECTOR NORTE",261945,692-exento,2007-06-19,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-692-exento_19-JUN-2007&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=261945.2007-06-19.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/820/4.692b07b.13501.pdf
MELIPILLA,"PROMULGA MODIFICACION AL PLAN REGULADOR COMUNAL DE MELIPILLA, SECTOR ORIENTE-SUR",258824,242-exento,2007-03-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-242-exento_03-MAR-2007&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=258824.2007-03-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/540/4.242b07c.13501.pdf
MELIPILLA,APRUEBA MODIFICACION AL PLAN REGULADOR COMUNAL DE MELIPILLA,210017,22,2003-05-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-22_03-MAY-2003&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=210017.2003-05-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/531/4.22b03c.13501.pdf
MELIPILLA,APRUEBA MODIFICACION PLAN REGULADOR COMUNAL ZONA CENTRO DE MELIPILLA,199975,17,2002-07-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-17_03-JUL-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=199975.2002-07-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/465/4.17b02c.13501.pdf
MELIPILLA,APRUEBA MODIFICACION AL PLANO REGULADOR COMUNAL DE MELIPILLA,151464,57,2000-01-17,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-57_17-ENE-2000&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=151464.2000-01-17.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/787/4.57a99c.13501.pdf
MELIPILLA,APRUEBA MODIFICACION DEL PLAN REGULADOR DE MELIPILLA,139647,41,1999-07-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-41_26-JUL-1999&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=139647.1999-07-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/704/4.41a99d.13501.pdf
MELIPILLA,APRUEBA MODIFICACION DE PLAN REGULADOR DE MELIPILLA,2126,36,1996-07-31,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-36_31-JUL-1996&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=2126.1996-07-31.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/670/4.36a96c.13501.pdf
MELIPILLA,MODIFICA PLAN REGULADOR COMUNAL DE MELIPILLA,90864,35,1990-05-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-35_23-MAY-1990&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=90864.1990-05-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/660/4.35a90c.13501.pdf
MELIPILLA,APRUEBA PLAN REGULADOR COMUNAL DE MELIPILLA,8801,77,1988-06-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-77_06-JUN-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=8801.1988-06-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/836/4.77a88c.13501.pdf
MOLINA,APRUEBA PLAN REGULADOR COMUNAL DE MOLINA,131675,163,1988-10-25,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-163_25-OCT-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=131675.1988-10-25.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2952/4.163a88c.07304.pdf
MONTE PATRIA,PROMULGA MODIFICACION Y ACTUALIZACION PLAN REGULADOR COMUNAL DE MONTE PATRIA,,12,2006-11-09,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2291/4.12b06c.04303.pdf
MONTE PATRIA,APRUEBA PLAN REGULADOR COMUNAL DE MONTE PATRIA,86552,7,1992-04-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-7_13-ABR-1992&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=86552.1992-04-13.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2288/4.7a91d.04303.pdf
MOSTAZAL,"APRUEBA LA MODIFICACIÓN DEL PLAN REGULADOR COMUNAL Y ORDENANZA LOCAL DEL PLAN REGULADOR COMUNAL DE MOSTAZAL, QUE COMPRENDE LAS LOCALIDADES DE SAN FRANCISCO; LA PUNTA - EL RINCÓN Y LOS MARCOS",1124610,3486,2018-10-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-3486_26-OCT-2018&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1124610.2018-10-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3332/4.3486b18b.06110.pdf
MOSTAZAL,"APRUEBA PLAN REGULADOR COMUNAL DE MOSTAZAL, CENTROS POBLADOS DE SAN FRANCISCO DE MOSTAZAL Y LA PUNTA",148205,43,1987-04-21,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-43_21-ABR-1987&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=148205.1987-04-21.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3331/4.43a87b1.06110.pdf
MULCHEN,2° Modificación (Zona ZM),,5,2010-05-04,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2151/4.5b10b.08305.pdf
MULCHEN,1° Modificación (Normas Urbanisticas Zona ZE-3),,1897,2003-12-03,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2150/4.1897b03b.08305.pdf
MULCHEN,Plan Regulador Comunal de Mulchén,,10,1989-06-26,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2149/4.10a89a.08305.pdf
NACIMIENTO,PROMULGA ENMIENDA N° 1 AL PLAN REGULADOR COMUNAL DE NACIMIENTO,1116546,372,2018-03-28,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-372_28-MAR-2018&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1116546.2018-03-28.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2155/4.372b18b.08306.pdf
NACIMIENTO,Fija Nuevas Normas Urbanisticas a Terrenos Desafectados de D. U. P.,,3302,2015-08-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2154/4.3302b15b.08306.pdf
NACIMIENTO,Deja Sin Efecto D.U.P.,,1626,2015-04-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2153/4.1626b15b.08306.pdf
NACIMIENTO,PROMULGA “PLAN REGULADOR COMUNAL DE NACIMIENTO”,1004177,15,2009-07-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-15_13-JUL-2009&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1004177.2009-07-13.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2152/4.15b09d.08306.pdf
NATALES,PLAN REGULADOR COMUNAL DE NATALES LOCALIDAD PUERTO NATALES (MODIFICADO),,494,1991-02-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3183/4.494a90p.12401.jpg
NATALES,"Plan Regulador Comunal de Natales, localidad de Puerto Natales",,71,1987-07-07,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3182/4.71a87a.12401.pdf
NAVIDAD,"APRUEBA REFORMULACIÓN DEL PLAN REGULADOR COMUNAL DE NAVIDAD, LOCALIDADES DE RAPEL, NAVIDAD - LAS BRISAS - LA BOCA DE RAPEL,MATANZAS Y PUPUYA - LA VEGA DE PUPUYA",286415,64-afecta,2009-01-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-64-afecta_29-ENE-2009&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=286415.2009-01-29.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3338/4.64b08b.06205.pdf
NAVIDAD,"APRUEBA PLANES REGULADORES DE RAPEL, LAS BRISAS Y MATANZAS, COMUNA DE NAVIDAD",148360,31,1987-03-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-31_27-MAR-1987&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=148360.1987-03-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3336/4.31a87b.06205.pdf
NAVIDAD,APRUEBA PLAN REGULADOR COMUNAL DE NAVIDAD Y PLAN REGULADOR DE LOCALIDAD BOCA DE RAPEL,9585,121,1984-09-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-121_24-SEP-1984&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=9585.1984-09-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3335/4.121a84b.06205.pdf
NEGRETE,"APRUEBA PLANO SECCIONAL ""SECTOR LA TOMA"" ACOGIDO A PROCEDIMIENTO SEÑALADO EN EL ARTÍCULO 2.1.14., INCISO 3º DE LA ORDENANZA GENERAL DE URBANISMO Y CONSTRUCCIONES, DEL PREDIO UBICADO ENTRE LAS CALLES PEDRO MONTT Y ALBERTO MOLLER, LADO SUR ORIENTE, COMUNA DE NEGRETE ",1092518,774,2016-07-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-774_13-JUL-2016&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1092518.2016-07-13.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2158/5.774b16a.08307.pdf
NEGRETE,Deja Sin Efecto D.U.P.,,467,2015-05-22,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2157/4.467b15b.08307.pdf
NINHUE,APRUEBA MODIFICACION QUE INDICA,,76,2008-07-01,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3246/4.76b08c.16204.pdf
NINHUE,PROMULGA 'PLAN REGULADOR COMUNAL DE NINHUE',273464,15,2008-07-01,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-15_01-JUL-2008&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=273464.2008-07-01.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3245/4.15b08c.16204.pdf
NIQUEN,Plan Regulador Comunal de Ñiquén,,94,2009-09-24,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3259/4.94b09c.16303.pdf
NOGALES,"APRUEBA PLAN REGULADOR COMUNAL DE NOGALES, CENTROS POBLADOS NOGALES Y DE EL MELON",9198,99,1984-08-09,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-99_09-AGO-1984&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=9198.1984-08-09.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1904/4.99a84c.05506.pdf
NUEVA IMPERIAL,APRUEBA PLAN REGULADOR COMUNAL DE NUEVA IMPERIAL,133479,51,1988-04-23,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-51_23-ABR-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=133479.1988-04-23.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2757/4.51a88c.09111.pdf
NUNOA,"Modif. Altura máxima de edificación, declara ICH y otras normativas urbanas",,1167,2019-08-30,,https://instrumentosdeplanificacion.minvu.cl/files/maps/343/4.1167b19c.13120.pdf
NUNOA,Modif. Normativa urbana,,647,2018-05-18,,https://instrumentosdeplanificacion.minvu.cl/files/maps/808/4.647b18b.13120.pdf
NUNOA,Dismición de la altura al norte y sur de Av. Irarrázabal,,1890,2017-11-23,,https://instrumentosdeplanificacion.minvu.cl/files/maps/476/4.1890b17b.13120.pdf
NUNOA,PROMULGA APROBACIÓN DE MODIFICACIÓN N°15 DEL PLAN REGULADOR COMUNAL DE ÑUÑOA,,720,2017-05-23,,https://instrumentosdeplanificacion.minvu.cl/files/maps/826/4.720b07c.13120.pdf
NUNOA,Modif. Normas urbanísticas y declara 2 ICH,,1593,2016-10-21,,https://instrumentosdeplanificacion.minvu.cl/files/maps/436/4.1593b16c.13120.pdf
NUNOA,Declara desafetaciones de las DUP que indica,,550,2015-04-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/769/4.550b15b.13120.pdf
NUNOA,"PRMS - Desafectación DUP caducas, afectación en la comuna",,1178,2015-04-27,,https://instrumentosdeplanificacion.minvu.cl/files/maps/346/4.1178b15c.13120.pdf
NUNOA,Asigna nuevas normas para DUC caducadas,,1034,2010-08-11,,https://instrumentosdeplanificacion.minvu.cl/files/maps/311/4.1034b10b.13120.pdf
NUNOA,Rectifica el texto aprobatorio del Dec. 1315,,1382,2007-11-26,,https://instrumentosdeplanificacion.minvu.cl/files/maps/398/4.1382b07b.13120.pdf
NUNOA,Modif. Normativa urbana y crea nuevas zonas,,1315,2007-10-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/387/4.1315b07c.13120.pdf
NUNOA,"Modif. Normativa urbana en las zonas Z-1, Z-2, Z-3 y Z-4",,965,2004-09-09,,https://instrumentosdeplanificacion.minvu.cl/files/maps/881/4.965b04c.13120.pdf
NUNOA,PROMULGA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE ÑUÑOA,,328,2002-03-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/629/4.328b02b.13120.pdf
NUNOA,Modif. Zona Residecial y de Equipamiento Z-2,,55,2001-10-20,,https://instrumentosdeplanificacion.minvu.cl/files/maps/777/4.55b01b.13120.pdf
NUNOA,"Modif. Sector A. Vespucio, Estrella Solitaria y Clorinda Wilshaw",,28,2001-07-25,,https://instrumentosdeplanificacion.minvu.cl/files/maps/582/4.28b01b.13120.pdf
NUNOA,"APRUEBA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE ÑUÑOA, VIGENTE PARA MACUL",,29,2001-05-16,,https://instrumentosdeplanificacion.minvu.cl/files/maps/589/4.29b01b.13120.pdf
NUNOA,"Modif. Sector Simón Bolivar, Ortúar, Las Verínicas y General Gorostiaga",,25,2001-03-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/558/4.25b00b.13120.pdf
NUNOA,APRUEBA MODIFICACIÓN DEL PLAN REGULADOR COMUNAL DE ÑUÑOA,,48,1999-11-06,,https://instrumentosdeplanificacion.minvu.cl/files/maps/746/4.48a99b.13120.pdf
